round,supplier,retailer,final_price,final_volume
3,Supplier2,Retailer4,50.0,1800.0
3,Supplier3,Retailer6,40.0,280.0
3,Supplier2,Retailer8,58.5,820.0
4,Supplier1,Retailer6,STOCK_EXCEEDED,FAIL
4,Supplier1,Retailer8,STOCK_EXCEEDED,FAIL
4,Supplier1,Retailer10,50.0,780.0
8,Supplier1,Retailer5,52.0,97.0
1,Supplier3,Retailer5,45.0,1600.0
1,Supplier3,Retailer6,50.0,1200.0
1,Supplier1,Retailer7,65.0,1500.0
2,Supplier3,Retailer1,70.0,1200.0
2,Supplier3,Retailer3,48.0,2000.0
2,Supplier2,Retailer6,50.0,1300.0
2,Supplier2,Retailer7,55.0,1000.0
2,Supplier1,Retailer8,85.0,1200.0
2,Supplier2,Retailer9,55.0,1300.0
2,Supplier3,Retailer9,55.0,1300.0
2,Supplier1,Retailer10,75.0,1000.0
3,Supplier2,Retailer2,100.0,1800.0
3,Supplier1,Retailer3,50.0,1800.0
3,Supplier2,Retailer3,50.0,1800.0
3,Supplier2,Retailer4,95.0,1800.0
3,Supplier3,Retailer4,95.0,1800.0
3,Supplier3,Retailer7,45.0,180.0
3,Supplier1,Retailer9,55.0,1300.0
4,Supplier1,Retailer6,50.0,1300.0
5,Supplier1,Retailer2,102.0,815.0
1,Supplier3,Retailer4,50.0,1200.0
1,Supplier3,Retailer7,50.0,1500.0
2,Supplier2,Retailer1,100.0,1200.0
2,Supplier2,Retailer3,49.0,2000.0
2,Supplier2,Retailer4,49.0,1200.0
2,Supplier2,Retailer5,110.0,800.0
2,Supplier3,Retailer6,51.0,1800.0
2,Supplier1,Retailer7,50.0,1800.0
2,Supplier2,Retailer7,50.0,2000.0
2,Supplier2,Retailer8,98.0,1500.0
2,Supplier2,Retailer9,70.0,300.0
2,Supplier1,Retailer10,50.0,1200.0
2,Supplier3,Retailer10,48.0,1200.0
3,Supplier3,Retailer8,95.0,2000.0
3,Supplier3,Retailer9,70.0,1570.0
4,Supplier1,Retailer3,52.0,1300.0
4,Supplier1,Retailer4,50.0,1200.0
4,Supplier1,Retailer6,51.0,1800.0
5,Supplier1,Retailer2,55.0,1100.0
1,Supplier3,Retailer4,55.0,1200.0
1,Supplier3,Retailer10,85.0,1000.0
2,Supplier1,Retailer1,50.0,1000.0
2,Supplier3,Retailer3,55.0,1800.0
2,Supplier1,Retailer4,50.0,1200.0
2,Supplier1,Retailer5,54.0,900.0
2,Supplier1,Retailer7,50.0,1800.0
2,Supplier2,Retailer7,50.0,1800.0
2,Supplier1,Retailer9,50.0,1000.0
3,Supplier3,Retailer1,78.0,1000.0
3,Supplier2,Retailer2,100.0,2000.0
3,Supplier3,Retailer2,100.0,2000.0
3,Supplier1,Retailer3,55.0,1800.0
3,Supplier2,Retailer3,53.0,1800.0
3,Supplier2,Retailer4,50.0,1500.0
3,Supplier2,Retailer5,53.0,1000.0
3,Supplier2,Retailer6,88.0,900.0
3,Supplier3,Retailer6,88.0,2220.0
3,Supplier1,Retailer8,52.0,1200.0
3,Supplier1,Retailer10,50.0,100.0
1,Supplier2,Retailer3,48.0,2500.0
1,Supplier1,Retailer4,58.0,800.0
1,Supplier2,Retailer9,48.0,1800.0
2,Supplier1,Retailer1,100.0,1200.0
2,Supplier2,Retailer1,100.0,2000.0
2,Supplier3,Retailer1,100.0,2000.0
2,Supplier3,Retailer2,105.0,1600.0
2,Supplier1,Retailer7,52.0,1800.0
2,Supplier1,Retailer8,102.0,800.0
2,Supplier2,Retailer8,92.0,800.0
2,Supplier3,Retailer10,90.0,1200.0
3,Supplier2,Retailer2,90.0,1200.0
3,Supplier2,Retailer4,48.0,1130.0
3,Supplier3,Retailer4,50.0,2000.0
3,Supplier3,Retailer5,85.0,900.0
3,Supplier3,Retailer8,104.0,800.0
3,Supplier3,Retailer9,55.0,500.0
5,Supplier1,Retailer2,105.0,1600.0
5,Supplier1,Retailer3,100.0,1400.0
5,Supplier1,Retailer9,STOCK_EXCEEDED,FAIL
9,Supplier1,Retailer6,50.0,835.0
1,Supplier1,Retailer5,48.0,1000.0
1,Supplier3,Retailer5,55.0,1200.0
1,Supplier3,Retailer6,55.0,900.0
2,Supplier3,Retailer1,110.0,1500.0
2,Supplier2,Retailer2,50.0,1200.0
2,Supplier1,Retailer3,55.0,1400.0
2,Supplier2,Retailer3,55.0,1400.0
2,Supplier3,Retailer3,55.0,1400.0
2,Supplier2,Retailer6,54.0,1100.0
2,Supplier3,Retailer7,53.0,1300.0
2,Supplier1,Retailer8,90.0,1500.0
2,Supplier1,Retailer10,60.0,1000.0
3,Supplier1,Retailer1,110.0,1500.0
3,Supplier1,Retailer2,45.0,1300.0
3,Supplier1,Retailer6,55.0,1100.0
3,Supplier1,Retailer7,53.0,300.0
3,Supplier2,Retailer7,52.0,1500.0
3,Supplier3,Retailer8,64.0,1000.0
3,Supplier3,Retailer10,55.0,1000.0
4,Supplier3,Retailer9,72.0,819.0
4,Supplier2,Retailer10,55.0,1200.0
5,Supplier2,Retailer9,72.0,1500.0
6,Supplier2,Retailer1,105.0,648.0
2,Supplier1,Retailer1,100.0,900.0
2,Supplier1,Retailer2,102.0,2300.0
2,Supplier3,Retailer2,102.0,2800.0
2,Supplier1,Retailer4,51.0,1500.0
2,Supplier2,Retailer4,52.0,1500.0
2,Supplier2,Retailer5,50.0,2000.0
2,Supplier2,Retailer6,50.0,800.0
2,Supplier2,Retailer7,54.0,1700.0
2,Supplier3,Retailer7,54.0,1700.0
2,Supplier3,Retailer8,100.0,1000.0
2,Supplier1,Retailer9,54.0,1300.0
2,Supplier3,Retailer9,49.0,1200.0
3,Supplier2,Retailer1,50.0,1200.0
3,Supplier3,Retailer4,50.0,1300.0
3,Supplier3,Retailer5,60.0,1000.0
3,Supplier1,Retailer10,51.0,1500.0
4,Supplier2,Retailer2,102.0,1500.0
4,Supplier1,Retailer5,55.0,1350.0
4,Supplier2,Retailer9,50.0,120.0
2,Supplier1,Retailer2,58.0,1500.0
2,Supplier1,Retailer4,92.0,1300.0
2,Supplier3,Retailer4,90.0,1200.0
2,Supplier2,Retailer6,48.0,1500.0
2,Supplier1,Retailer8,50.0,2500.0
2,Supplier2,Retailer8,48.0,1800.0
2,Supplier1,Retailer9,100.0,2500.0
2,Supplier2,Retailer9,90.0,2000.0
2,Supplier3,Retailer9,100.0,2500.0
2,Supplier1,Retailer10,100.0,1200.0
2,Supplier3,Retailer10,105.0,1200.0
3,Supplier3,Retailer2,105.0,1500.0
3,Supplier2,Retailer5,55.0,1200.0
3,Supplier3,Retailer5,55.0,1200.0
3,Supplier3,Retailer6,52.0,1400.0
3,Supplier2,Retailer10,108.0,1100.0
4,Supplier2,Retailer1,70.0,900.0
4,Supplier2,Retailer2,105.0,360.0
1,Supplier3,Retailer6,44.0,800.0
1,Supplier2,Retailer7,50.0,1200.0
1,Supplier3,Retailer8,85.0,800.0
1,Supplier3,Retailer9,49.0,1100.0
2,Supplier1,Retailer1,92.0,1000.0
2,Supplier2,Retailer1,92.0,1800.0
2,Supplier3,Retailer1,92.0,1000.0
2,Supplier1,Retailer4,51.0,4000.0
2,Supplier3,Retailer4,51.0,1500.0
2,Supplier1,Retailer5,50.0,1200.0
2,Supplier2,Retailer5,50.0,800.0
2,Supplier1,Retailer6,44.0,800.0
2,Supplier1,Retailer7,50.0,1100.0
2,Supplier3,Retailer7,50.0,1100.0
2,Supplier2,Retailer8,40.0,5320.0
2,Supplier1,Retailer9,44.0,900.0
3,Supplier3,Retailer2,51.0,2200.0
3,Supplier3,Retailer10,110.0,770.0
1,Supplier1,Retailer7,50.0,1000.0
2,Supplier1,Retailer1,46.0,2000.0
2,Supplier3,Retailer1,100.0,1500.0
2,Supplier1,Retailer3,100.0,2000.0
2,Supplier3,Retailer3,50.0,2000.0
2,Supplier2,Retailer5,108.0,800.0
2,Supplier3,Retailer5,108.0,1200.0
2,Supplier3,Retailer7,105.0,1500.0
2,Supplier1,Retailer8,54.0,1200.0
2,Supplier3,Retailer9,75.0,1000.0
3,Supplier1,Retailer2,65.0,1300.0
3,Supplier2,Retailer2,65.0,1300.0
3,Supplier3,Retailer4,48.0,1400.0
3,Supplier1,Retailer5,108.0,1200.0
3,Supplier1,Retailer6,50.0,400.0
3,Supplier3,Retailer6,112.0,400.0
3,Supplier2,Retailer7,105.0,1500.0
3,Supplier2,Retailer9,105.0,2400.0
3,Supplier2,Retailer10,47.0,1600.0
4,Supplier2,Retailer4,55.0,1000.0
4,Supplier2,Retailer6,STOCK_EXCEEDED,FAIL
5,Supplier2,Retailer3,STOCK_EXCEEDED,FAIL
5,Supplier2,Retailer8,53.0,260.0
1,Supplier2,Retailer3,90.0,1200.0
2,Supplier3,Retailer3,90.0,1200.0
2,Supplier1,Retailer5,55.0,1200.0
2,Supplier3,Retailer5,55.0,1200.0
2,Supplier3,Retailer8,100.0,1100.0
2,Supplier3,Retailer10,105.0,1000.0
3,Supplier2,Retailer2,106.0,2000.0
3,Supplier2,Retailer4,103.0,1400.0
3,Supplier3,Retailer6,50.0,1000.0
3,Supplier1,Retailer9,105.0,800.0
3,Supplier1,Retailer10,105.0,1000.0
3,Supplier2,Retailer10,105.0,1000.0
4,Supplier1,Retailer1,112.0,1000.0
4,Supplier2,Retailer1,80.0,800.0
4,Supplier3,Retailer1,115.0,2000.0
4,Supplier3,Retailer2,106.0,1150.0
4,Supplier2,Retailer5,55.0,1200.0
4,Supplier2,Retailer7,STOCK_EXCEEDED,FAIL
4,Supplier2,Retailer8,100.0,1100.0
4,Supplier2,Retailer9,45.0,68.0
5,Supplier1,Retailer3,100.0,2500.0
6,Supplier1,Retailer2,105.0,1200.0
6,Supplier1,Retailer6,50.0,510.0
1,Supplier2,Retailer4,55.0,2000.0
1,Supplier1,Retailer5,45.0,1000.0
1,Supplier1,Retailer6,55.0,3000.0
2,Supplier1,Retailer3,52.0,1500.0
2,Supplier2,Retailer3,51.0,1200.0
2,Supplier1,Retailer4,55.0,1500.0
2,Supplier3,Retailer5,48.0,1000.0
2,Supplier2,Retailer6,53.0,2000.0
2,Supplier1,Retailer7,75.0,1000.0
2,Supplier3,Retailer8,48.0,2000.0
2,Supplier1,Retailer10,42.0,1400.0
3,Supplier3,Retailer3,52.0,1200.0
3,Supplier2,Retailer8,55.0,1500.0
3,Supplier2,Retailer9,55.0,800.0
3,Supplier2,Retailer10,51.0,1000.0
3,Supplier3,Retailer10,51.0,1000.0
4,Supplier3,Retailer2,STOCK_EXCEEDED,FAIL
4,Supplier2,Retailer5,STOCK_EXCEEDED,FAIL
4,Supplier3,Retailer6,48.0,2400.0
5,Supplier2,Retailer2,78.0,630.0
6,Supplier3,Retailer4,48.0,918.0
1,Supplier2,Retailer1,50.0,1500.0
1,Supplier1,Retailer7,45.0,1200.0
1,Supplier3,Retailer9,54.0,1200.0
2,Supplier3,Retailer1,54.0,1800.0
2,Supplier3,Retailer2,50.0,1800.0
2,Supplier3,Retailer4,50.0,1800.0
2,Supplier1,Retailer5,54.0,1500.0
2,Supplier2,Retailer5,54.0,1500.0
2,Supplier2,Retailer7,50.0,1200.0
2,Supplier2,Retailer9,54.0,1300.0
2,Supplier2,Retailer10,55.0,1100.0
3,Supplier2,Retailer2,55.0,2550.0
3,Supplier1,Retailer3,57.0,1500.0
3,Supplier3,Retailer6,51.0,1600.0
3,Supplier3,Retailer7,48.0,920.0
3,Supplier1,Retailer8,46.0,2000.0
3,Supplier1,Retailer9,54.0,1300.0
4,Supplier1,Retailer6,51.0,1458.0
1,Supplier3,Retailer2,90.0,1000.0
1,Supplier2,Retailer5,50.0,1200.0
2,Supplier1,Retailer1,105.0,800.0
2,Supplier3,Retailer4,108.0,1100.0
2,Supplier1,Retailer6,55.0,1600.0
2,Supplier2,Retailer6,55.0,1600.0
2,Supplier1,Retailer7,100.0,1500.0
2,Supplier3,Retailer7,90.0,1200.0
2,Supplier3,Retailer9,49.0,1400.0
3,Supplier2,Retailer2,88.0,1200.0
3,Supplier1,Retailer8,52.0,1000.0
3,Supplier1,Retailer10,100.0,2500.0
3,Supplier3,Retailer10,50.0,1800.0
4,Supplier1,Retailer3,105.0,1000.0
4,Supplier2,Retailer3,108.0,1000.0
4,Supplier3,Retailer3,115.0,800.0
4,Supplier2,Retailer7,90.0,1200.0
4,Supplier1,Retailer9,46.0,440.0
4,Supplier2,Retailer9,49.0,1400.0
7,Supplier2,Retailer1,75.0,907.0
8,Supplier3,Retailer8,53.0,900.0
9,Supplier3,Retailer1,100.0,347.0
1,Supplier3,Retailer2,50.0,1000.0
2,Supplier1,Retailer2,50.0,1000.0
2,Supplier2,Retailer2,52.0,1300.0
2,Supplier1,Retailer3,50.0,1200.0
2,Supplier2,Retailer3,49.0,2000.0
2,Supplier3,Retailer3,49.0,2000.0
2,Supplier1,Retailer4,85.0,1300.0
2,Supplier1,Retailer7,105.0,2000.0
2,Supplier3,Retailer7,52.0,1200.0
2,Supplier3,Retailer8,51.0,1200.0
2,Supplier1,Retailer9,52.0,1800.0
2,Supplier3,Retailer9,48.0,1500.0
2,Supplier3,Retailer10,53.0,2200.0
3,Supplier1,Retailer6,47.0,1300.0
3,Supplier2,Retailer6,49.0,1200.0
3,Supplier1,Retailer8,53.0,400.0
4,Supplier2,Retailer1,98.0,1700.0
4,Supplier2,Retailer7,55.0,1200.0
4,Supplier2,Retailer10,59.0,1150.0
1,Supplier1,Retailer7,85.0,1000.0
2,Supplier1,Retailer1,65.0,900.0
2,Supplier2,Retailer1,65.0,900.0
2,Supplier1,Retailer2,52.0,1600.0
2,Supplier2,Retailer2,52.0,1600.0
2,Supplier3,Retailer2,52.0,1600.0
2,Supplier1,Retailer4,55.0,1500.0
2,Supplier2,Retailer4,52.0,1400.0
2,Supplier2,Retailer5,50.0,1200.0
2,Supplier2,Retailer6,100.0,2000.0
2,Supplier2,Retailer7,55.0,1200.0
2,Supplier3,Retailer7,50.0,2000.0
2,Supplier2,Retailer8,102.0,700.0
2,Supplier1,Retailer9,53.0,2400.0
2,Supplier3,Retailer9,52.0,2500.0
3,Supplier3,Retailer3,90.0,1000.0
3,Supplier3,Retailer4,52.0,1300.0
3,Supplier3,Retailer5,95.0,600.0
3,Supplier1,Retailer6,57.0,1700.0
1,Supplier1,Retailer3,85.0,1500.0
2,Supplier1,Retailer2,52.0,1300.0
2,Supplier2,Retailer2,50.0,1500.0
2,Supplier2,Retailer3,85.0,2500.0
2,Supplier1,Retailer4,58.0,1500.0
2,Supplier3,Retailer4,52.0,1400.0
2,Supplier1,Retailer5,52.0,1600.0
2,Supplier3,Retailer5,52.0,1600.0
2,Supplier3,Retailer7,100.0,800.0
2,Supplier1,Retailer10,105.0,3250.0
2,Supplier2,Retailer10,95.0,3000.0
3,Supplier2,Retailer1,50.0,1200.0
3,Supplier3,Retailer2,52.0,1200.0
3,Supplier2,Retailer5,50.0,800.0
3,Supplier3,Retailer8,85.0,1000.0
3,Supplier3,Retailer9,48.0,2000.0
3,Supplier3,Retailer10,STOCK_EXCEEDED,FAIL
4,Supplier3,Retailer1,50.0,900.0
1,Supplier1,Retailer3,45.0,1200.0
1,Supplier2,Retailer5,55.0,800.0
1,Supplier2,Retailer8,55.0,1500.0
1,Supplier2,Retailer9,55.0,1000.0
1,Supplier2,Retailer10,100.0,1200.0
2,Supplier1,Retailer1,108.0,1600.0
2,Supplier3,Retailer1,108.0,1600.0
2,Supplier2,Retailer3,48.0,1800.0
2,Supplier3,Retailer3,44.0,1200.0
2,Supplier1,Retailer5,55.0,800.0
2,Supplier2,Retailer6,52.0,1200.0
2,Supplier2,Retailer7,55.0,1000.0
2,Supplier1,Retailer8,55.0,1500.0
2,Supplier3,Retailer10,85.0,1000.0
3,Supplier2,Retailer1,40.0,950.0
3,Supplier3,Retailer2,44.0,800.0
3,Supplier1,Retailer4,52.0,1600.0
3,Supplier1,Retailer6,52.0,1200.0
3,Supplier3,Retailer6,55.0,1200.0
3,Supplier1,Retailer7,50.0,1220.0
3,Supplier3,Retailer7,48.0,1600.0
3,Supplier3,Retailer8,48.0,1600.0
