round,supplier,retailer,final_price,final_volume
2,Supplier2,Retailer8,54.0,1200.0
2,Supplier1,Retailer9,55.0,1200.0
2,Supplier1,Retailer10,56.0,1200.0
3,Supplier1,Retailer1,58.0,1200.0
3,Supplier2,Retailer3,54.0,1200.0
3,Supplier2,Retailer4,53.0,1500.0
3,Supplier1,Retailer6,51.0,2300.0
4,Supplier1,Retailer4,53.0,990.0
4,Supplier2,Retailer10,48.0,1200.0
5,Supplier2,Retailer2,68.0,1800.0
5,Supplier2,Retailer6,52.0,83.0
1,Supplier2,Retailer6,105.0,800.0
1,Supplier1,Retailer9,97.0,1200.0
2,Supplier2,Retailer1,102.0,1100.0
2,Supplier1,Retailer3,97.0,1500.0
2,Supplier3,Retailer3,48.0,1500.0
2,Supplier1,Retailer6,105.0,800.0
2,Supplier3,Retailer8,100.0,8000.0
2,Supplier2,Retailer9,97.0,1200.0
2,Supplier3,Retailer9,95.0,400.0
3,Supplier1,Retailer1,105.0,1300.0
3,Supplier2,Retailer2,55.0,2000.0
3,Supplier2,Retailer4,57.0,2000.0
3,Supplier1,Retailer5,51.0,1800.0
3,Supplier2,Retailer5,51.0,1800.0
3,Supplier1,Retailer8,58.0,1800.0
3,Supplier2,Retailer10,87.0,1008.0
5,Supplier1,Retailer10,90.0,1008.0
7,Supplier1,Retailer2,51.0,483.0
1,Supplier1,Retailer2,50.0,1000.0
1,Supplier3,Retailer5,114.0,900.0
1,Supplier2,Retailer8,52.0,1200.0
1,Supplier2,Retailer10,72.0,1800.0
2,Supplier2,Retailer1,48.0,2500.0
2,Supplier2,Retailer2,50.0,1000.0
2,Supplier1,Retailer3,95.0,1200.0
2,Supplier2,Retailer3,100.0,2744.0
2,Supplier1,Retailer5,114.0,900.0
2,Supplier2,Retailer5,STOCK_EXCEEDED,FAIL
2,Supplier2,Retailer6,95.0,686.0
2,Supplier1,Retailer8,52.0,1200.0
2,Supplier1,Retailer9,70.0,800.0
3,Supplier3,Retailer2,54.0,1200.0
3,Supplier3,Retailer4,105.0,1500.0
3,Supplier1,Retailer6,110.0,800.0
3,Supplier3,Retailer7,80.0,1250.0
3,Supplier3,Retailer9,45.0,800.0
3,Supplier1,Retailer10,68.0,1300.0
3,Supplier3,Retailer10,70.0,1400.0
4,Supplier1,Retailer4,48.0,1500.0
4,Supplier1,Retailer7,75.0,1182.0
4,Supplier3,Retailer8,115.0,1000.0
5,Supplier3,Retailer1,55.5,1300.0
5,Supplier3,Retailer6,STOCK_EXCEEDED,FAIL
1,Supplier2,Retailer4,50.0,3000.0
1,Supplier3,Retailer4,50.0,3000.0
1,Supplier3,Retailer10,50.0,1400.0
2,Supplier3,Retailer2,108.0,2200.0
2,Supplier2,Retailer3,46.0,1300.0
2,Supplier2,Retailer5,55.0,1300.0
2,Supplier1,Retailer6,56.0,1000.0
2,Supplier2,Retailer6,50.0,800.0
2,Supplier2,Retailer7,48.0,3530.0
2,Supplier1,Retailer9,105.0,1000.0
2,Supplier3,Retailer9,105.0,1000.0
3,Supplier3,Retailer1,105.0,2344.0
3,Supplier1,Retailer4,52.0,3000.0
3,Supplier1,Retailer5,55.0,1300.0
3,Supplier1,Retailer7,52.0,1600.0
4,Supplier1,Retailer8,52.0,1200.0
4,Supplier1,Retailer10,STOCK_EXCEEDED,FAIL
6,Supplier1,Retailer1,98.0,772.0
2,Supplier2,Retailer2,50.0,1500.0
2,Supplier3,Retailer2,50.0,1500.0
2,Supplier1,Retailer4,48.0,1200.0
2,Supplier3,Retailer4,51.0,1800.0
2,Supplier3,Retailer5,51.0,1600.0
2,Supplier2,Retailer6,98.0,1800.0
2,Supplier3,Retailer6,98.0,1800.0
2,Supplier2,Retailer7,108.0,1300.0
2,Supplier3,Retailer7,48.0,1500.0
2,Supplier1,Retailer8,108.0,900.0
2,Supplier2,Retailer8,100.0,900.0
2,Supplier3,Retailer9,90.0,1200.0
2,Supplier1,Retailer10,60.0,1500.0
2,Supplier2,Retailer10,60.0,1200.0
3,Supplier3,Retailer1,60.0,500.0
3,Supplier1,Retailer2,50.0,1500.0
3,Supplier2,Retailer4,50.0,1500.0
4,Supplier1,Retailer3,52.0,1500.0
4,Supplier2,Retailer3,54.0,1400.0
4,Supplier2,Retailer5,48.0,283.0
4,Supplier1,Retailer6,99.0,1900.0
4,Supplier1,Retailer9,90.0,1200.0
5,Supplier1,Retailer1,75.0,152.0
1,Supplier2,Retailer6,55.0,1800.0
1,Supplier1,Retailer8,50.0,1200.0
1,Supplier2,Retailer10,55.0,1200.0
1,Supplier3,Retailer10,60.0,1200.0
2,Supplier2,Retailer3,48.0,1500.0
2,Supplier2,Retailer4,49.0,1200.0
2,Supplier3,Retailer4,49.0,1200.0
2,Supplier1,Retailer6,51.0,1800.0
2,Supplier3,Retailer7,52.0,1400.0
2,Supplier2,Retailer8,51.0,1200.0
2,Supplier3,Retailer8,51.0,1200.0
2,Supplier1,Retailer9,100.0,1300.0
2,Supplier2,Retailer9,90.0,1200.0
2,Supplier3,Retailer9,105.0,1200.0
2,Supplier1,Retailer10,55.0,1200.0
3,Supplier2,Retailer1,110.0,1830.0
3,Supplier1,Retailer2,110.0,1400.0
3,Supplier3,Retailer2,108.0,1600.0
3,Supplier3,Retailer3,51.0,1800.0
3,Supplier1,Retailer4,50.0,1200.0
3,Supplier3,Retailer5,86.0,312.0
3,Supplier1,Retailer7,52.0,1400.0
4,Supplier1,Retailer3,52.0,407.0
1,Supplier3,Retailer10,105.0,1000.0
2,Supplier1,Retailer2,48.0,1300.0
2,Supplier3,Retailer3,100.0,1500.0
2,Supplier3,Retailer4,47.0,3000.0
2,Supplier1,Retailer5,51.0,1800.0
2,Supplier3,Retailer5,51.0,1800.0
2,Supplier2,Retailer6,100.0,1200.0
2,Supplier3,Retailer6,100.0,1200.0
2,Supplier2,Retailer8,52.0,1800.0
2,Supplier3,Retailer8,48.0,1410.0
2,Supplier1,Retailer10,105.0,1000.0
3,Supplier2,Retailer2,52.0,1500.0
3,Supplier2,Retailer4,50.0,4000.0
3,Supplier2,Retailer5,50.0,1400.0
4,Supplier1,Retailer7,87.0,1200.0
4,Supplier1,Retailer8,0.0,0.0
7,Supplier1,Retailer3,56.5,2000.0
7,Supplier1,Retailer6,100.0,1200.0
9,Supplier1,Retailer1,85.0,1200.0
9,Supplier1,Retailer4,85.0,83.0
1,Supplier3,Retailer2,55.0,1600.0
1,Supplier3,Retailer4,105.0,1200.0
1,Supplier2,Retailer7,45.0,1000.0
1,Supplier3,Retailer8,55.0,1200.0
1,Supplier3,Retailer9,45.0,1300.0
2,Supplier3,Retailer1,65.0,1400.0
2,Supplier3,Retailer5,58.0,1800.0
2,Supplier1,Retailer6,52.0,1100.0
2,Supplier1,Retailer7,100.0,1300.0
2,Supplier2,Retailer9,45.0,1300.0
2,Supplier1,Retailer10,52.0,1500.0
2,Supplier3,Retailer10,55.0,1453.0
3,Supplier2,Retailer1,65.0,1400.0
3,Supplier1,Retailer2,54.0,1600.0
3,Supplier1,Retailer3,50.0,2500.0
3,Supplier1,Retailer4,109.0,1200.0
3,Supplier1,Retailer5,58.0,700.0
3,Supplier2,Retailer6,48.0,1200.0
3,Supplier2,Retailer8,52.0,1200.0
4,Supplier2,Retailer3,50.0,2000.0
4,Supplier2,Retailer4,109.0,1200.0
4,Supplier2,Retailer10,STOCK_EXCEEDED,FAIL
5,Supplier2,Retailer2,STOCK_EXCEEDED,FAIL
8,Supplier2,Retailer5,58.0,559.0
1,Supplier1,Retailer9,48.0,800.0
2,Supplier3,Retailer2,53.0,2000.0
2,Supplier3,Retailer4,105.0,1200.0
2,Supplier1,Retailer7,51.0,1300.0
2,Supplier3,Retailer7,52.0,1200.0
2,Supplier2,Retailer8,50.0,1400.0
2,Supplier3,Retailer8,47.0,2200.0
2,Supplier2,Retailer9,50.0,800.0
2,Supplier1,Retailer10,115.0,1500.0
2,Supplier2,Retailer10,105.0,1200.0
3,Supplier2,Retailer2,50.0,2500.0
3,Supplier1,Retailer4,102.0,1500.0
3,Supplier2,Retailer5,108.0,1500.0
4,Supplier1,Retailer2,53.0,2000.0
4,Supplier3,Retailer3,54.0,2900.0
4,Supplier2,Retailer6,49.0,1200.0
4,Supplier3,Retailer6,47.0,367.0
4,Supplier2,Retailer7,52.0,1200.0
5,Supplier2,Retailer1,105.0,75.0
5,Supplier1,Retailer3,55.0,2759.0
2,Supplier1,Retailer2,55.0,1800.0
2,Supplier2,Retailer3,50.0,1900.0
2,Supplier2,Retailer4,47.0,1400.0
2,Supplier3,Retailer4,51.0,1400.0
2,Supplier3,Retailer6,48.0,1000.0
2,Supplier1,Retailer9,100.0,3000.0
2,Supplier3,Retailer9,50.0,1500.0
2,Supplier1,Retailer10,52.0,2500.0
3,Supplier3,Retailer1,100.0,1000.0
3,Supplier1,Retailer5,55.0,1800.0
3,Supplier2,Retailer5,55.0,1800.0
3,Supplier3,Retailer5,55.0,1800.0
3,Supplier1,Retailer6,58.0,800.0
3,Supplier2,Retailer6,47.0,1000.0
3,Supplier2,Retailer8,80.0,1400.0
3,Supplier2,Retailer10,50.0,2000.0
3,Supplier3,Retailer10,50.0,2000.0
4,Supplier2,Retailer1,45.0,396.0
4,Supplier3,Retailer7,48.0,1188.0
2,Supplier2,Retailer2,82.0,1800.0
2,Supplier2,Retailer4,105.0,1300.0
2,Supplier3,Retailer4,105.0,1300.0
2,Supplier1,Retailer5,50.0,1200.0
2,Supplier3,Retailer6,70.0,1000.0
2,Supplier1,Retailer10,51.0,1400.0
2,Supplier3,Retailer10,50.0,1500.0
3,Supplier1,Retailer1,100.0,800.0
3,Supplier2,Retailer1,105.0,1000.0
3,Supplier1,Retailer2,85.0,2000.0
3,Supplier1,Retailer3,49.0,2500.0
3,Supplier2,Retailer3,52.0,1500.0
3,Supplier3,Retailer3,52.0,1500.0
3,Supplier2,Retailer5,50.0,1200.0
3,Supplier2,Retailer6,70.0,1000.0
3,Supplier2,Retailer8,98.0,1800.0
3,Supplier1,Retailer9,50.0,1800.0
3,Supplier3,Retailer9,50.0,1800.0
3,Supplier2,Retailer10,52.0,300.0
4,Supplier3,Retailer1,105.0,1000.0
4,Supplier3,Retailer5,70.0,1500.0
4,Supplier1,Retailer6,65.0,198.0
4,Supplier3,Retailer7,108.0,272.0
1,Supplier2,Retailer1,85.0,1000.0
1,Supplier2,Retailer2,55.0,900.0
1,Supplier3,Retailer5,55.0,1500.0
2,Supplier1,Retailer2,55.0,850.0
2,Supplier1,Retailer3,105.0,1500.0
2,Supplier3,Retailer3,105.0,1500.0
2,Supplier3,Retailer4,54.0,1000.0
2,Supplier1,Retailer5,52.0,1800.0
2,Supplier2,Retailer7,50.0,1600.0
2,Supplier2,Retailer8,50.0,2000.0
2,Supplier3,Retailer8,52.0,1500.0
2,Supplier1,Retailer9,52.0,1200.0
2,Supplier2,Retailer9,52.0,1200.0
2,Supplier3,Retailer9,52.0,1000.0
2,Supplier3,Retailer10,54.0,900.0
3,Supplier3,Retailer2,44.0,2515.0
3,Supplier1,Retailer4,54.0,1000.0
3,Supplier2,Retailer4,54.0,1000.0
3,Supplier2,Retailer5,55.0,1500.0
3,Supplier2,Retailer6,48.0,719.0
3,Supplier1,Retailer7,55.0,1200.0
3,Supplier1,Retailer10,53.0,900.0
4,Supplier1,Retailer1,95.0,1000.0
4,Supplier1,Retailer6,95.0,435.0
1,Supplier3,Retailer3,105.0,1000.0
2,Supplier1,Retailer1,105.0,1500.0
2,Supplier3,Retailer2,45.0,2500.0
2,Supplier2,Retailer3,105.0,1000.0
2,Supplier1,Retailer7,56.0,2000.0
2,Supplier1,Retailer8,50.0,1200.0
2,Supplier3,Retailer8,49.0,2000.0
2,Supplier1,Retailer9,50.0,1200.0
2,Supplier3,Retailer9,48.0,1500.0
2,Supplier1,Retailer10,100.0,2000.0
3,Supplier1,Retailer2,45.0,2000.0
3,Supplier2,Retailer4,48.0,2000.0
3,Supplier3,Retailer4,48.0,2000.0
3,Supplier2,Retailer5,53.0,1000.0
3,Supplier2,Retailer6,110.0,1200.0
3,Supplier3,Retailer7,56.0,910.0
4,Supplier2,Retailer7,56.0,1700.0
4,Supplier2,Retailer9,0.0,0.0
4,Supplier2,Retailer10,48.0,1200.0
5,Supplier2,Retailer8,47.0,1500.0
7,Supplier2,Retailer1,45.0,250.0
1,Supplier3,Retailer4,50.0,1500.0
1,Supplier3,Retailer6,50.0,1000.0
1,Supplier3,Retailer9,50.0,2000.0
2,Supplier1,Retailer1,52.0,1200.0
2,Supplier3,Retailer1,50.0,1600.0
2,Supplier3,Retailer2,50.0,1500.0
2,Supplier2,Retailer3,110.0,1000.0
2,Supplier1,Retailer5,52.0,1000.0
2,Supplier2,Retailer6,52.5,1200.0
2,Supplier1,Retailer7,52.0,1200.0
2,Supplier2,Retailer8,85.0,1100.0
2,Supplier2,Retailer9,110.0,1200.0
2,Supplier3,Retailer10,105.0,1500.0
3,Supplier2,Retailer1,52.0,2000.0
3,Supplier1,Retailer2,50.0,1500.0
3,Supplier2,Retailer2,FAIL,FAIL
3,Supplier3,Retailer3,112.0,845.0
3,Supplier1,Retailer4,52.0,2000.0
3,Supplier2,Retailer4,54.0,2500.0
3,Supplier2,Retailer5,48.0,900.0
3,Supplier1,Retailer6,52.5,1200.0
3,Supplier1,Retailer8,100.0,1300.0
3,Supplier1,Retailer9,110.0,500.0
1,Supplier1,Retailer6,46.0,2000.0
1,Supplier2,Retailer6,45.0,1500.0
2,Supplier1,Retailer1,105.0,1400.0
2,Supplier2,Retailer1,100.0,1400.0
2,Supplier1,Retailer2,48.0,1800.0
2,Supplier3,Retailer3,48.0,2000.0
2,Supplier1,Retailer5,50.0,1200.0
2,Supplier3,Retailer5,45.0,800.0
2,Supplier3,Retailer6,48.0,2500.0
2,Supplier1,Retailer7,95.0,1200.0
2,Supplier2,Retailer8,46.0,1300.0
2,Supplier1,Retailer9,51.0,1200.0
2,Supplier1,Retailer10,48.0,1120.0
2,Supplier2,Retailer10,52.0,1200.0
2,Supplier3,Retailer10,50.0,2500.0
3,Supplier3,Retailer1,108.0,1400.0
3,Supplier2,Retailer4,50.0,2500.0
3,Supplier3,Retailer4,50.0,700.0
4,Supplier2,Retailer3,STOCK_EXCEEDED,FAIL
4,Supplier2,Retailer5,45.0,800.0
4,Supplier2,Retailer9,51.0,1194.0
2,Supplier2,Retailer2,110.0,1900.0
2,Supplier2,Retailer3,100.0,1500.0
2,Supplier3,Retailer3,98.0,1300.0
2,Supplier2,Retailer4,100.0,3000.0
2,Supplier3,Retailer7,52.0,2000.0
2,Supplier3,Retailer8,105.0,1300.0
2,Supplier2,Retailer9,100.0,1200.0
2,Supplier1,Retailer10,110.0,1500.0
2,Supplier3,Retailer10,52.0,1500.0
3,Supplier2,Retailer1,55.0,2000.0
3,Supplier3,Retailer1,55.0,2000.0
3,Supplier1,Retailer3,100.0,1500.0
3,Supplier3,Retailer4,100.0,1500.0
3,Supplier2,Retailer5,110.0,300.0
3,Supplier3,Retailer5,45.0,300.0
3,Supplier1,Retailer6,45.0,1800.0
3,Supplier1,Retailer8,65.0,800.0
4,Supplier1,Retailer4,100.0,1500.0
4,Supplier1,Retailer5,110.0,1200.0
4,Supplier1,Retailer7,108.0,1557.0
1,Supplier1,Retailer8,50.0,800.0
1,Supplier2,Retailer8,52.0,1000.0
1,Supplier3,Retailer8,52.0,1000.0
1,Supplier3,Retailer9,95.0,1000.0
2,Supplier2,Retailer2,55.0,1500.0
2,Supplier3,Retailer2,52.0,2800.0
2,Supplier2,Retailer5,52.0,1800.0
2,Supplier3,Retailer5,52.0,1800.0
2,Supplier1,Retailer6,55.0,1500.0
2,Supplier2,Retailer6,55.0,1500.0
2,Supplier2,Retailer9,105.0,1200.0
3,Supplier3,Retailer1,47.0,3320.0
3,Supplier2,Retailer3,74.0,1000.0
3,Supplier1,Retailer4,47.0,2300.0
3,Supplier1,Retailer5,52.0,1800.0
3,Supplier1,Retailer7,52.0,1500.0
3,Supplier2,Retailer7,52.0,1910.0
3,Supplier1,Retailer9,105.0,1200.0
3,Supplier1,Retailer10,80.0,808.0
